date,tree,tensiometer_40,tensiometer_80,frond,dendrometer,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,sap_flow,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,irrigation calc (kc=1),adjusted_irrigation
2024-09-07, T4_E_50,0.2392607147541983,0.3893496799518664,24.601475,0.11347517730496454,0.21708880906677017,0.1921134648822287,0.15381096488141321,0.0714282847280557,0.0,0.487192539329512,0.4377969885512491,3.298962500000002,175.8,0.38077786051152784,0.3046222884092223
2024-09-07, T9_D_100,0.03601866633384183,0.06338612270966065,31.527275,0.04728120567375886,0.34591423774059676,0.20404793702976273,0.28381073031177423,0.11236428584058566,0.0,0.487192539329512,0.4377969885512491,3.4750791700000008,330.7,0.7162869082546203,0.5730295266036962
2024-09-07, T15_E_100,0.08451430676322676,0.0956818122949921,28.81586667,0.14657198581560285,0.7232276841051869,0.40919138905231245,0.2277781687662749,0.10229785866043486,0.0,0.487192539329512,0.4377969885512491,3.5291999999999994,330.7,0.7162869082546203,0.5730295266036962
2024-09-07, T12_E_50,0.18729583694707913,0.2080946580423771,29.45054583,0.13120567375886524,0.1298485744189786,0.21986650738247485,0.12479179864874375,0.11549097914744498,0.0,0.487192539329512,0.4377969885512491,3.0383833299999985,175.8,0.38077786051152784,0.3046222884092223
2024-09-07, T2_D_50,0.14917106716839804,0.8183691454682198,26.2483,0.20330957446808512,0.2665635942170207,0.23394221306809496,0.3770028385530298,0.13700054183411262,0.0,0.487192539329512,0.4377969885512491,2.660920830000002,175.8,0.38077786051152784,0.3046222884092223
2024-09-07, T14_D_100,0.10168242662009845,0.11219253000231999,34.34025833,0.20921985815602837,0.3275203491848499,0.3288370357842638,0.3326530133718066,0.09417006159512172,0.0,0.487192539329512,0.4377969885512491,3.5394291599999974,330.7,0.7162869082546203,0.5730295266036962
2024-09-08, T12_E_50,0.19853248191777842,0.21631113757409337,32.43314167,0.10106382978723404,0.1313491883065872,0.2203478699076884,0.12663335442325288,0.11845712334436116,0.0,0.486396067153141,0.45245707361946225,2.9825958399999983,176.0,0.3815531996874979,0.3052425597499983
2024-09-08, T14_D_100,0.10302099963146669,0.11260724191545504,37.80696667,0.1524822695035461,0.3302942113650344,0.3271605661680255,0.33713374150186504,0.09483232654118427,0.0,0.486396067153141,0.45245707361946225,3.466708340000004,328.4,0.7119435839623539,0.5695548671698831
2024-09-08, T15_E_100,0.08530639813001376,0.09684170965799088,32.32312917,0.12825070921985815,0.7239097813268272,0.41189697861048397,0.2281183287353086,0.10582993838079593,0.0,0.486396067153141,0.45245707361946225,3.507262500000003,328.4,0.7119435839623539,0.5695548671698831
2024-09-08, T2_D_50,0.1583200295062431,0.6340556233020006,28.9041875,0.18321524822695034,0.27056523117788667,0.23296288925495443,0.38599948391864314,0.1380561520369218,0.0,0.486396067153141,0.45245707361946225,2.6558874999999986,176.0,0.3815531996874979,0.3052425597499983
2024-09-08, T4_E_50,0.24241679969574195,0.4708794484941657,27.04914583,0.08156028368794326,0.21652039472995468,0.19320897971566803,0.15681375656274193,0.0743703465873792,0.0,0.486396067153141,0.45245707361946225,2.44767083,176.0,0.3815531996874979,0.3052425597499983
2024-09-08, T5_D_50,0.09302468377382195,0.545320235371621,37.67155833,0.11761241134751772,0.2300031831371018,0.18834555785669707,0.7180308255331128,0.24979429647395743,0.0,0.486396067153141,0.45245707361946225,3.248358330000002,176.0,0.3815531996874979,0.3052425597499983
2024-09-08, T7_E_100,0.04460272626227768,0.06105984811429708,36.996225,0.047872340425531915,0.42214997047316816,0.3542662589939666,0.22896286388908438,0.08121776474894397,0.0,0.486396067153141,0.45245707361946225,3.2077375000000004,328.4,0.7119435839623539,0.5695548671698831
2024-09-08, T9_D_100,0.03590814195708085,0.0678118763108395,34.93809583,0.043144326241134755,0.3461188669070889,0.20540903126987903,0.2861683909493983,0.1116819522678214,0.0,0.486396067153141,0.45245707361946225,3.4108208300000022,328.4,0.7119435839623539,0.5695548671698831
2024-09-09, T5_D_50,0.096039543166065,0.6560677535846584,40.82112917,0.07446808510638298,0.23036696839473367,0.18829576172790438,0.7195087620522204,0.25027995751467785,0.0,0.4773055477851602,0.5356004589251822,3.1495708399999955,175.8,0.3850641497990966,0.30805131983927725
2024-09-09, T9_D_100,0.036129190710602804,0.06910785101761417,38.46680833,0.03900709219858156,0.3457096085741047,0.20552522229017786,0.2871536819621367,0.11061430090825711,0.0,0.4773055477851602,0.5356004589251822,3.5287124999999975,329.3,0.7212834159774887,0.5770267327819909
2024-09-09, T7_E_100,0.04541323835852484,0.062440061172595415,40.25074583,0.0425531914893617,0.4216497657712082,0.35315414539781387,0.22493959230065452,0.08039093700612969,0.0,0.4773055477851602,0.5356004589251822,3.254520829999997,329.3,0.7212834159774887,0.5770267327819909
2024-09-09, T4_E_50,0.20928404760076497,0.48878333901096527,29.53195417,0.04964539007092199,0.21376926926206316,0.19214666224830793,0.1553944682947428,0.07613237270054528,0.0,0.4773055477851602,0.5356004589251822,2.4828083399999983,175.8,0.3850641497990966,0.30805131983927725
2024-09-09, T2_D_50,0.16608129681282746,0.7429304579867989,31.48343333,0.1631205673758865,0.2732708836359071,0.23278030334314948,0.3883571445562672,0.13836119526875024,0.0,0.4773055477851602,0.5356004589251822,2.5792458300000014,175.8,0.3850641497990966,0.30805131983927725
2024-09-09, T15_E_100,0.08797740390173735,0.09804048624962713,35.7977125,0.10992907801418439,0.7231367377362112,0.4037304134884815,0.2283646514884932,0.10334142768240652,0.0,0.4773055477851602,0.5356004589251822,3.4745833300000015,329.3,0.7212834159774887,0.5770267327819909
