date,tensiometer_40,tensiometer_80,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,D,E,100,50
2024-09-27,0.045143067667635296,0.061999429769554935,0.4177163385325063,0.35914627961565104,0.22732071222464637,0.08831002026223203,6.151254606,2.428146988,3.808508330000002,325.6,0,1,1,0
2024-09-27,0.03266609357209221,0.04268940670455154,0.35428129691996046,0.21472090735411356,0.28765805707650083,0.1016757309918581,6.151254606,2.428146988,3.5157166700000033,325.6,1,0,1,0
2024-09-27,0.08623357484224553,0.17635623753355717,0.2442590150693836,0.1922794520313202,0.8481948061088043,0.26159866750192867,6.151254606,2.428146988,3.473387500000001,176.4,1,0,0,1
2024-09-27,0.09815792705398373,0.36880848087374857,0.20385612296694874,0.20861258227532514,0.14910737328453796,0.12660498906045836,6.151254606,2.428146988,2.981083330000004,176.4,0,1,0,1
2024-09-27,0.08506692864703164,0.0953707783663615,0.7267745896577164,0.4135568496233565,0.21759682827785207,0.10316080996984402,6.151254606,2.428146988,3.984491669999997,325.6,0,1,1,0
2024-09-27,0.10653321870734489,0.10950986236788096,0.33415942888157224,0.3409374950808894,0.3440659675557745,0.09908687711179538,6.151254606,2.428146988,4.119758339999997,325.6,1,0,1,0
2024-09-27,0.20512096274276817,0.1405743759525393,0.14690100495998554,0.23317867237349105,0.15017477183475264,0.12230227376649724,6.151254606,2.428146988,3.336337499999999,176.4,0,1,0,1
2024-09-27,0.13158541073779845,0.7670874264852476,0.29141466973153857,0.24574389559196438,0.5663781171792526,0.1630817395281397,6.151254606,2.428146988,2.954091669999997,176.4,1,0,0,1
2024-09-28,0.03326169716583032,0.04305227962543437,0.35469055525294463,0.2148370983744124,0.2849719661482159,0.10145096229091886,6.177417224,2.444951062,3.5622624999999957,323.7,1,0,1,0
2024-09-28,0.08748618444553659,0.1563593478305429,0.24412259562505553,0.1927442157938203,0.8446055317052572,0.26174717523837543,6.177417224,2.444951062,3.272870829999995,176.2,1,0,0,1
2024-09-28,0.09005280609151212,0.3621601306492692,0.20165067529819658,0.2098574854951426,0.13456260116827362,0.13307110317019638,6.177417224,2.444951062,2.8410833299999965,176.2,0,1,0,1
2024-09-28,0.04490973842387681,0.062984370547699,0.42167250241801996,0.3590300885953522,0.23060501562390037,0.0892371911867196,6.177417224,2.444951062,3.5876708300000004,323.7,0,1,1,0
2024-09-28,0.08548446518539175,0.09539669785626693,0.7273884771571927,0.4129758948405575,0.21713937173622352,0.10363442973339747,6.177417224,2.444951062,3.6824875000000006,323.7,0,1,1,0
2024-09-28,0.10833230995521721,0.11055312200764326,0.331863034974807,0.3367546202623028,0.3438782931240763,0.09740111179454526,6.177417224,2.444951062,5.144933330000001,323.7,1,0,1,0
2024-09-28,0.20657006016626522,0.14032814084198245,0.14569596654236341,0.23525351117941856,0.1372135032021958,0.12524032189084747,6.177417224,2.444951062,2.9868041599999984,176.2,0,1,0,1
2024-09-28,0.13385116046139847,0.7712863845217609,0.29259697143686764,0.24756975359458078,0.5727473197973116,0.16531337171805066,6.177417224,2.444951062,2.609095830000001,176.2,1,0,0,1
2024-09-29,0.20886651114492974,0.13962831450256355,0.14687826840048226,0.23548589306066858,0.14881413188823986,0.12534869251838499,6.286868839,2.213630686,2.9445416699999996,175.9,0,1,0,1
2024-09-29,0.1087375660033408,0.11074103834367137,0.33320449277127584,0.3396095983662,0.34857015504257866,0.10045154428140628,6.286868839,2.213630686,3.2863541699999956,324.9,1,0,1,0
2024-09-29,0.08596340415135598,0.09533189912528267,0.7277522624148245,0.41287630258297214,0.21642386283341544,0.10243833911959395,6.286868839,2.213630686,3.635054160000003,324.9,0,1,1,0
2024-09-29,0.13617831269512745,0.5817371244739841,0.29321085893634385,0.24995996777663027,0.5764187017383349,0.166958999757815,6.286868839,2.213630686,2.6501416700000036,175.9,1,0,0,1
2024-09-29,0.115731302958979,0.43660091752672453,0.20065026602523947,0.21145096161650892,0.135759025969456,0.1382608521111593,6.286868839,2.213630686,2.844729170000001,175.9,0,1,0,1
2024-09-29,0.08433009946862513,0.1393950390560906,0.24428175171619532,0.1933417693393327,0.8546343866563446,0.25996106690802856,6.286868839,2.213630686,3.1544041699999994,175.9,1,0,0,1
2024-09-29,0.044860616474719964,0.06338612270966065,0.4166022463310701,0.3576689943552359,0.22778989844464778,0.08912480682420881,6.286868839,2.213630686,3.503037499999998,324.9,0,1,1,0
2024-09-30,0.12917843550026561,0.42408828185579794,0.20319676232663883,0.21331001698520458,0.15002228636779508,0.1432780107854239,5.542300168,2.189102061,3.041541670000001,176.1,0,1,0,1
2024-09-30,0.08307134962611043,0.12271584459594995,0.2454640534215244,0.19387292815268656,0.8439134822999508,0.2625980855114413,5.542300168,2.189102061,3.3679125000000028,176.1,1,0,0,1
2024-09-30,0.04450448237575323,0.060599777090717184,0.4201036788082473,0.3617522769162372,0.22891594531634882,0.08861104978316955,5.542300168,2.189102061,3.779166670000002,323.0,0,1,1,0
2024-09-30,0.12139874734632844,0.6461211477005209,0.3007366650211986,0.27133910579141113,0.591291904215638,0.18395713338947545,5.542300168,2.189102061,2.9215124999999986,176.1,1,0,0,1
2024-09-30,0.10606656023161719,0.10917290894934492,0.3440953116707086,0.34807494026095864,0.33969080631993803,0.0993196732826812,5.542300168,2.189102061,3.783920830000014,323.0,1,0,1,0
2024-09-30,0.0847107945480649,0.09463855265522982,0.7282752035453249,0.4117641889868193,0.2139371759448237,0.1026350117238849,5.542300168,2.189102061,3.850183340000001,323.0,0,1,1,0
2024-09-30,0.20346309709135355,0.1344638552711216,0.148651721176747,0.23822468014426698,0.14879067260187206,0.12499949827409745,5.542300168,2.189102061,3.081941669999999,176.1,0,1,0,1
2024-10-01,0.033108191079136116,0.032308649336504854,0.35555454499426525,0.21578322482147363,0.28025664487296786,0.09956451061032214,5.589032239,2.081548912,3.630000000000001,324.9,1,0,1,0
2024-10-01,0.20252978021063375,0.13344651517103015,0.14924287209489287,0.2352369124167051,0.147570788443944,0.12214975215058302,5.589032239,2.081548912,2.994683330000001,176.0,0,1,0,1
2024-10-01,0.10794547463655378,0.10905627122610845,0.3375244419144213,0.3452199621570614,0.3478311867830248,0.10093720522579726,5.589032239,2.081548912,2.899766669999991,324.9,1,0,1,0
2024-10-01,0.0857300749075975,0.09251963401643377,0.7283888863428414,0.41745754643190036,0.21257653599831094,0.10410403578606,5.589032239,2.081548912,3.778229160000002,324.9,0,1,1,0
2024-10-01,0.10149821932549682,0.6889919909463825,0.3054431358505166,0.298959358508645,0.600945410162573,0.20016857650764264,5.589032239,2.081548912,2.8966958299999988,176.0,1,0,0,1
2024-10-01,0.11974702201666228,0.3887405717586891,0.20490200538073952,0.21516907251324785,0.15093719945105216,0.1481225792170726,5.589032239,2.081548912,2.9237291600000006,176.0,0,1,0,1
2024-10-01,0.0744258872582812,0.10814908893012204,0.24739666228892887,0.1947194623421624,0.8566988056865367,0.26661582610394624,5.589032239,2.081548912,3.6005583299999984,176.0,1,0,0,1
2024-10-01,0.04407466535894586,0.05957595708393565,0.4319721704647881,0.36367772733578657,0.2256316419170948,0.08823777317720703,5.589032239,2.081548912,3.7697749999999957,324.9,0,1,1,0
