date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T5_D_50, T9_D_100, T2_D_50
23/04/2024,31.96979167,22.56145833,28.98125,22.39479167,25.02291667,15.15416667,17.21354167,24.10833333
24/04/2024,32.23854167,22.33541667,29.31145833,22.30520833,25.04791667,15.11875,17.23645833,24.08125
25/04/2024,31.89375,21.69791667,28.63125,22.103125,25.021875,15.0625,17.03020833,23.99479167
26/04/2024,24.29895833,14.678125,28.66875,18.203125,24.03333333,14.81666667,14.971875,23.91041667
27/04/2024,31.84375,21.734375,29.2375,21.75208333,24.96875,14.546875,16.94270833,23.75416667
28/04/2024,31.95729167,23.38541667,29.38541667,22.26875,24.97916667,14.46041667,17.00520833,23.99791667
29/04/2024,31.8375,23.11770833,29.49583333,22.18958333,25.0125,14.50833333,16.92916667,24.06770833
30/04/2024,32.05833333,22.97291667,29.31979167,22.19895833,24.925,14.66458333,16.78958333,24.04479167
01/05/2024,32.2875,22.31354167,29.3375,22.10208333,24.92291667,14.84166667,16.57291667,23.98958333
02/05/2024,32.18854167,22.2125,29.06145833,22.04583333,24.846875,14.9375,16.42708333,23.91875
03/05/2024,32.303125,22.025,29.28229167,21.95416667,24.853125,15.00416667,16.32708333,23.85833333
04/05/2024,32.44270833,21.984375,29.13854167,21.86979167,24.82604167,14.99583333,16.15208333,23.77708333
05/05/2024,32.63854167,21.73854167,28.68958333,21.753125,24.79583333,14.95520833,16.11041667,23.646875
06/05/2024,32.19375,21.13645833,28.99895833,20.96458333,24.70625,14.86666667,16.18645833,23.47916667
07/05/2024,26.76979167,23.078125,28.39166667,21.82083333,23.46145833,14.89479167,15.32395833,23.665625
08/05/2024,26.99583333,23.96354167,28.15208333,22.10104167,23.52083333,15.003125,15.21354167,23.79895833
09/05/2024,28.53229167,23.53854167,28.43541667,20.97604167,23.71354167,14.98229167,14.98958333,23.728125
10/05/2024,30.01875,22.896875,28.29479167,20.90729167,25.94375,14.93854167,15.00520833,23.440625
11/05/2024,32.76666667,25.16041667,29.71145833,22.41770833,25.209375,14.946875,17.459375,24.21770833
12/05/2024,32.94166667,24.08125,29.30208333,22.14166667,23.12604167,15.19166667,16.884375,24.09166667
13/05/2024,32.90104167,23.72083333,29.39166667,21.871875,24.41770833,15.32395833,17.00729167,24.065625
14/05/2024,33.21458333,23.70520833,29.65104167,22.12395833,25.00520833,15.36666667,17,24.03958333
15/05/2024,33.58125,23.446875,29.51666667,21.99375,24.46666667,15.353125,17.00520833,23.9625
16/05/2024,41.234375,25.33854167,30.79895833,22.91041667,26.14895833,15.48333333,17.80729167,24.246875
17/05/2024,42.15625,25.99791667,30.90416667,23.390625,23.90208333,15.54895833,18.27604167,24.3875
18/05/2024,41.95625,26.21770833,30.90520833,23.39583333,22.984375,15.65416667,18.325,24.60833333
